family,cell_lat,cell_lon,score_pct,nearest_anchor_lat,nearest_anchor_lon,nearest_km
U,50.0,-94.0,97.2,46.52,-92.96,395.0
U,42.0,-130.0,97.2,42.08,-123.63,526.0
U,30.0,-124.0,97.2,34.44,-119.43,654.0
U,28.0,-86.0,97.2,30.28,-83.76,334.0
U,44.0,-130.0,97.1,44.8,-123.53,522.0
U,62.0,-164.0,97.1,61.63,-159.23,254.0
U,56.0,-126.0,97.1,56.51,-131.73,358.0
U,40.0,-130.0,97.1,42.08,-123.63,582.0
U,52.0,-132.0,97.1,54.73,-132.23,304.0
U,68.0,-166.0,97.1,65.94,-166.21,229.0
U,54.0,-136.0,97.1,54.73,-132.23,257.0
U,50.0,-130.0,97.1,54.75,-132.0,545.0
U,26.0,-96.0,97.0,27.33,-98.63,300.0
U,56.0,-138.0,97.0,57.62,-135.0,256.0
Diamond,10.0,-60.0,99.9,7.35,-59.81,295.0
Diamond,10.0,-64.0,99.8,8.38,-62.66,233.0
Diamond,10.0,-58.0,99.8,7.35,-59.81,356.0
Diamond,8.0,-56.0,99.8,5.17,-55.17,328.0
Diamond,10.0,-66.0,99.8,7.57,-66.14,271.0
Diamond,0.0,-60.0,99.8,0.5,-63.05,344.0
Diamond,12.0,-62.0,99.7,8.38,-62.66,409.0
Diamond,0.0,-58.0,99.7,1.92,-56.03,306.0
Diamond,12.0,-60.0,99.7,8.38,-62.66,497.0
Diamond,12.0,-64.0,99.7,8.38,-62.66,428.0
Diamond,10.0,-56.0,99.7,6.98,-59.45,507.0
Diamond,12.0,-58.0,99.5,7.35,-59.81,554.0
Diamond,10.0,-68.0,99.5,7.57,-66.14,339.0
Diamond,8.0,-54.0,99.5,5.17,-55.17,340.0
Diamond,12.0,-66.0,99.5,7.57,-66.14,493.0
Diamond,6.0,-70.0,99.4,6.27,-66.45,394.0
Diamond,-12.0,-52.0,99.4,-13.91,-53.37,259.0
Diamond,-2.0,-62.0,99.4,0.5,-63.05,302.0
Diamond,-2.0,-60.0,99.3,0.5,-63.05,438.0
Diamond,4.0,-70.0,99.3,3.07,-66.68,383.0
Diamond,8.0,-70.0,99.3,7.57,-66.14,428.0
Diamond,-12.0,-50.0,99.3,-14.33,-50.43,263.0
Diamond,-2.0,-64.0,99.3,0.5,-63.05,297.0
Diamond,-2.0,-58.0,99.2,-3.81,-55.05,384.0
Diamond,12.0,-56.0,99.2,7.35,-59.81,665.0
Diamond,0.0,-68.0,99.2,1.07,-66.18,235.0
Diamond,10.0,-54.0,99.2,5.17,-55.17,552.0
Diamond,14.0,-62.0,99.1,8.38,-62.66,629.0
Diamond,0.0,-54.0,99.1,0.5,-52.0,229.0
Diamond,-20.0,-58.0,99.1,-20.5,-55.87,229.0
Diamond,-10.0,-52.0,99.1,-9.33,-54.83,319.0
Diamond,12.0,-68.0,99.0,7.57,-66.14,533.0
Diamond,14.0,-60.0,99.0,8.38,-62.66,689.0
Diamond,2.0,-70.0,99.0,2.1,-66.7,367.0
Diamond,14.0,-64.0,99.0,8.38,-62.66,642.0
Diamond,-18.0,-60.0,99.0,-15.92,-60.96,253.0
Diamond,-2.0,-56.0,98.9,-3.81,-55.05,227.0
Diamond,10.0,-70.0,98.9,7.57,-66.14,503.0
Diamond,-2.0,-66.0,98.9,1.07,-66.18,342.0
Diamond,-10.0,-58.0,98.9,-11.48,-59.97,271.0
Diamond,-22.0,-42.0,98.8,-22.0,-44.63,271.0
Diamond,-16.0,-40.0,98.8,-17.86,-41.52,263.0
Diamond,8.0,-52.0,98.8,4.46,-52.12,394.0
Diamond,14.0,-58.0,98.8,7.35,-59.81,765.0
Diamond,-30.0,22.0,98.7,-28.38,23.45,228.0
Diamond,-24.0,-46.0,98.7,-22.0,-44.63,263.0
Diamond,-8.0,-50.0,98.7,-9.21,-48.35,226.0
Diamond,-20.0,-40.0,98.7,-18.5,-41.5,229.0
Diamond,-8.0,-52.0,98.7,-7.4,-54.8,316.0
Diamond,-24.0,22.0,98.6,-24.75,24.33,251.0
Diamond,14.0,-66.0,98.6,7.57,-66.14,715.0
Diamond,-2.0,-54.0,98.6,-3.81,-55.05,233.0
Diamond,-20.0,-60.0,98.6,-20.5,-55.87,434.0
Diamond,-22.0,-58.0,98.6,-20.5,-55.87,277.0
Diamond,-28.0,20.0,98.6,-27.17,22.83,294.0
Diamond,-24.0,-54.0,98.5,-21.86,-54.02,238.0
Diamond,-24.0,-44.0,98.5,-22.0,-44.63,232.0
Diamond,-4.0,-60.0,98.5,-5.73,-55.82,501.0
Diamond,-32.0,26.0,98.5,-29.43,25.02,300.0
Diamond,-32.0,24.0,98.5,-29.43,25.02,301.0
Diamond,6.0,-72.0,98.5,6.27,-66.45,614.0
Diamond,12.0,-54.0,98.5,5.17,-55.17,770.0
Diamond,-4.0,-58.0,98.5,-5.73,-55.82,309.0
Diamond,-26.0,20.0,98.4,-27.17,22.83,310.0
Diamond,-4.0,-62.0,98.4,0.5,-63.05,514.0
Diamond,-30.0,20.0,98.4,-29.65,17.05,287.0
Diamond,0.0,-70.0,98.4,2.1,-66.7,435.0
Diamond,-6.0,-52.0,98.4,-4.85,-49.32,323.0
Diamond,-8.0,-58.0,98.4,-6.05,-55.85,321.0
Diamond,-2.0,-52.0,98.4,0.37,-51.83,264.0
Diamond,-2.0,-68.0,98.3,1.07,-66.18,397.0
Diamond,4.0,-72.0,98.3,3.07,-66.68,599.0
Diamond,-32.0,28.0,98.3,-29.58,28.24,270.0
Diamond,-32.0,22.0,98.3,-29.43,25.02,406.0
Diamond,-22.0,22.0,98.3,-23.86,24.69,344.0
Diamond,8.0,-72.0,98.3,6.27,-66.45,642.0
Diamond,-6.0,-46.0,98.3,-7.61,-47.33,232.0
Diamond,-20.0,28.0,98.3,-21.38,25.67,287.0
Diamond,-22.0,-40.0,98.2,-18.5,-41.5,419.0
Diamond,-4.0,-52.0,98.2,-4.16,-49.62,265.0
Diamond,-18.0,-62.0,98.2,-15.92,-60.96,256.0
Diamond,-24.0,-56.0,98.2,-21.86,-54.02,313.0
Diamond,12.0,-70.0,98.2,7.57,-66.14,649.0
Diamond,10.0,-52.0,98.2,4.46,-52.12,616.0
Diamond,-4.0,-64.0,98.2,0.5,-63.05,511.0
Diamond,-28.0,32.0,98.2,-29.03,28.88,325.0
Diamond,14.0,-56.0,98.2,7.35,-59.81,848.0
Diamond,-24.0,20.0,98.1,-24.75,24.33,447.0
Diamond,-24.0,-42.0,98.1,-22.0,-44.63,349.0
Diamond,-24.0,32.0,98.1,-25.54,30.11,256.0
Diamond,-18.0,-38.0,98.1,-17.86,-41.52,373.0
Diamond,-6.0,-58.0,98.1,-6.05,-55.85,238.0
Diamond,4.0,-50.0,98.1,4.46,-52.12,241.0
Diamond,-16.0,-38.0,98.0,-17.86,-41.52,428.0
Diamond,-8.0,-60.0,98.0,-9.28,-61.72,237.0
Diamond,-32.0,20.0,98.0,-29.65,17.05,384.0
Diamond,14.0,-68.0,98.0,7.57,-66.14,743.0
Diamond,-20.0,30.0,98.0,-22.11,29.9,235.0
Diamond,-32.0,30.0,98.0,-29.58,28.24,317.0
Diamond,-22.0,-60.0,98.0,-20.5,-55.87,459.0
Diamond,2.0,-72.0,97.9,2.1,-66.7,589.0
Diamond,-4.0,-46.0,97.9,-1.9,-48.28,344.0
Diamond,-20.0,-38.0,97.9,-18.5,-41.5,403.0
Diamond,44.0,-108.0,97.9,41.42,-106.45,314.0
Diamond,-30.0,32.0,97.9,-29.03,28.88,320.0
Diamond,-14.0,-38.0,97.9,-10.98,-39.21,361.0
Diamond,6.0,-50.0,97.9,4.46,-52.12,291.0
Diamond,46.0,-106.0,97.9,47.86,-108.82,298.0
Diamond,-26.0,18.0,97.9,-29.58,17.05,409.0
Diamond,44.0,-106.0,97.8,41.68,-105.4,263.0
Diamond,-6.0,-60.0,97.8,-9.28,-61.72,411.0
Diamond,10.0,-72.0,97.8,7.57,-66.14,698.0
Diamond,-26.0,-52.0,97.8,-24.51,-50.42,230.0
Diamond,-26.0,-46.0,97.8,-25.58,-49.75,378.0
Diamond,-20.0,22.0,97.8,-21.28,25.35,377.0
Diamond,44.0,-110.0,97.8,41.42,-106.45,408.0
Diamond,-18.0,26.0,97.7,-16.55,28.7,329.0
Diamond,-4.0,-66.0,97.7,1.07,-66.18,564.0
Diamond,-20.0,-62.0,97.7,-15.92,-60.96,467.0
Diamond,-24.0,-58.0,97.7,-20.5,-55.87,447.0
Coal,42.0,-84.0,99.9,40.68,-81.91,228.0
Coal,42.0,-86.0,99.8,39.6,-87.1,282.0
Coal,42.0,-88.0,99.8,39.6,-87.13,277.0
Coal,38.0,-80.0,99.7,38.64,-82.69,245.0
Coal,40.0,-78.0,99.7,40.94,-80.53,238.0
Coal,42.0,-90.0,99.6,39.31,-91.86,338.0
Coal,36.0,-84.0,99.6,37.3,-86.27,249.0
Coal,42.0,-78.0,99.6,40.94,-80.53,241.0
Coal,44.0,-82.0,99.6,40.98,-81.52,338.0
Coal,44.0,-84.0,99.6,40.98,-81.52,393.0
Coal,36.0,-92.0,99.6,36.91,-94.27,227.0
Coal,40.0,-116.0,99.5,38.1,-114.6,243.0
Coal,42.0,-92.0,99.5,39.31,-91.86,299.0
Coal,36.0,-82.0,99.5,38.64,-82.69,300.0
Coal,44.0,-86.0,99.5,40.98,-81.52,498.0
Coal,44.0,-80.0,99.5,40.98,-80.73,341.0
Coal,38.0,-78.0,99.5,40.94,-80.53,392.0
Coal,42.0,-118.0,99.4,43.89,-116.21,256.0
Coal,44.0,-88.0,99.4,39.6,-87.13,495.0
Coal,42.0,-94.0,99.4,39.17,-93.91,315.0
Coal,36.0,-80.0,99.4,38.64,-82.69,378.0
Coal,48.0,-114.0,99.4,47.21,-110.18,300.0
Coal,36.0,-112.0,99.3,34.31,-110.35,240.0
Coal,40.0,-76.0,99.3,40.94,-80.53,397.0
Coal,40.0,-102.0,99.3,39.96,-105.21,274.0
Coal,42.0,-102.0,99.3,42.86,-105.86,331.0
Coal,44.0,-78.0,99.3,40.94,-80.53,398.0
Coal,46.0,-118.0,99.3,43.89,-116.21,274.0
Coal,42.0,-76.0,99.3,40.94,-80.53,395.0
Coal,40.0,-98.0,99.3,39.16,-93.93,361.0
Coal,38.0,-98.0,99.2,36.95,-94.35,343.0
Coal,40.0,-118.0,99.2,37.99,-117.86,224.0
Coal,44.0,-90.0,99.2,39.6,-87.13,544.0
Coal,42.0,-96.0,99.2,39.17,-93.91,361.0
Coal,40.0,-100.0,99.2,39.96,-105.21,444.0
Coal,34.0,-90.0,99.2,33.8,-87.18,261.0
Coal,38.0,-102.0,99.2,37.6,-104.86,255.0
Coal,44.0,-102.0,99.2,44.5,-105.5,284.0
Coal,34.0,-92.0,99.2,36.91,-94.27,383.0
Coal,48.0,-116.0,99.2,44.67,-113.94,403.0
Coal,38.0,-100.0,99.2,37.6,-104.86,429.0
Coal,36.0,-114.0,99.1,38.1,-114.6,240.0
Coal,48.0,-106.0,99.1,47.22,-109.22,256.0
Coal,42.0,-100.0,99.1,39.96,-105.21,493.0
Coal,38.0,-76.0,99.1,40.94,-80.53,508.0
Coal,44.0,-120.0,99.1,45.05,-122.56,234.0
Coal,42.0,-98.0,99.1,39.16,-93.93,467.0
Coal,44.0,-92.0,99.1,39.31,-91.86,522.0
Coal,36.0,-78.0,99.1,38.64,-82.69,508.0
Coal,34.0,-94.0,99.1,36.91,-94.27,324.0
Coal,36.0,-98.0,99.1,36.95,-94.35,343.0
Coal,34.0,-84.0,99.0,33.8,-87.18,294.0
Coal,46.0,-82.0,99.0,40.98,-81.52,560.0
Coal,46.0,-84.0,99.0,40.98,-81.52,593.0
Coal,44.0,-76.0,99.0,40.94,-80.53,504.0
Coal,34.0,-106.0,99.0,31.16,-104.91,332.0
Coal,36.0,-102.0,99.0,37.6,-104.86,311.0
Coal,46.0,-120.0,99.0,45.05,-122.56,226.0
Coal,36.0,-100.0,99.0,37.6,-104.86,468.0
Coal,34.0,-82.0,99.0,33.8,-87.18,479.0
Coal,46.0,-80.0,98.9,40.98,-80.73,561.0
Coal,34.0,-96.0,98.9,36.91,-94.27,360.0
Coal,46.0,-102.0,98.9,44.5,-105.5,321.0
Coal,44.0,-94.0,98.9,39.17,-93.91,537.0
Coal,44.0,-100.0,98.9,44.5,-105.5,441.0
Coal,46.0,-86.0,98.9,40.98,-81.52,665.0
Coal,48.0,-118.0,98.9,45.05,-122.56,479.0
Coal,40.0,-120.0,98.9,37.99,-117.86,290.0
Coal,34.0,-104.0,98.9,31.16,-104.91,327.0
Coal,36.0,-116.0,98.9,38.1,-114.6,264.0
Coal,48.0,-104.0,98.9,47.22,-109.22,401.0
Coal,40.0,-74.0,98.8,40.94,-80.53,562.0
Coal,42.0,-74.0,98.8,40.94,-80.53,557.0
Coal,44.0,-96.0,98.8,39.17,-93.91,564.0
Coal,50.0,-112.0,98.8,47.21,-110.18,338.0
Coal,50.0,-110.0,98.8,47.21,-110.18,311.0
Coal,44.0,-98.0,98.8,44.5,-105.5,600.0
Coal,34.0,-98.0,98.8,36.95,-94.35,466.0
Coal,46.0,-88.0,98.8,39.6,-87.13,715.0
Coal,46.0,-78.0,98.8,40.94,-80.53,598.0
Coal,34.0,-102.0,98.8,31.16,-104.91,417.0
Coal,34.0,-80.0,98.8,38.64,-82.69,569.0
Coal,50.0,-114.0,98.8,47.21,-110.18,418.0
Coal,34.0,-100.0,98.7,31.16,-104.91,558.0
Coal,50.0,-108.0,98.7,47.22,-109.22,322.0
Coal,34.0,-114.0,98.7,33.72,-117.39,315.0
Coal,36.0,-76.0,98.7,38.64,-82.69,660.0
Coal,32.0,-108.0,98.7,31.16,-104.91,307.0
Coal,30.0,-102.0,98.6,27.79,-101.12,260.0
Coal,32.0,-102.0,98.6,31.16,-104.91,291.0
Coal,46.0,-90.0,98.6,39.6,-87.13,749.0
Coal,46.0,-100.0,98.6,44.5,-105.5,462.0
Coal,30.0,-100.0,98.6,27.79,-101.12,269.0
Coal,48.0,-120.0,98.6,45.05,-122.56,382.0
Coal,38.0,-74.0,98.6,40.94,-80.53,649.0
Coal,32.0,-92.0,98.6,33.8,-87.18,492.0
Coal,32.0,-100.0,98.5,31.16,-104.91,474.0
Coal,32.0,-110.0,98.5,34.23,-110.1,248.0
Coal,44.0,-74.0,98.5,40.94,-80.53,634.0
Coal,32.0,-94.0,98.5,36.91,-94.27,547.0
Coal,38.0,116.0,98.5,37.5,113.5,227.0
Coal,32.0,-90.0,98.5,33.8,-87.18,331.0
Coal,28.0,-104.0,98.5,27.72,-101.29,268.0
Coal,50.0,-116.0,98.5,47.21,-110.18,528.0
Coal,32.0,-96.0,98.4,36.91,-94.27,569.0
Coal,32.0,-98.0,98.4,27.79,-101.12,556.0
Coal,48.0,-102.0,98.4,44.5,-105.5,473.0
Coal,50.0,-106.0,98.4,47.22,-109.22,389.0
Coal,40.0,-122.0,98.4,42.19,-122.64,249.0
Coal,46.0,-76.0,98.4,40.94,-80.53,671.0
Coal,30.0,-98.0,98.3,27.73,-101.01,387.0
Coal,28.0,-98.0,98.3,27.52,-100.79,280.0
Coal,34.0,-78.0,98.3,38.64,-82.69,665.0
Coal,46.0,-92.0,98.3,39.31,-91.86,744.0
Coal,32.0,-86.0,98.3,33.8,-87.18,228.0
Coal,26.0,-104.0,98.3,27.65,-101.3,325.0
Coal,32.0,-112.0,98.3,34.31,-110.35,299.0
Coal,38.0,118.0,98.3,37.5,113.5,399.0
Coal,26.0,-98.0,98.2,27.52,-100.79,324.0
Coal,46.0,-98.0,98.2,44.5,-105.5,610.0
OilGas,30.0,52.0,99.9,27.8,49.8,325.0
OilGas,28.0,46.0,99.9,29.5,48.0,257.0
OilGas,24.0,52.0,99.9,26.6,51.8,290.0
OilGas,24.0,48.0,99.9,25.5,49.5,225.0
OilGas,26.0,46.0,99.9,25.5,49.5,355.0
OilGas,28.0,54.0,99.9,26.6,51.8,267.0
OilGas,26.0,54.0,99.9,26.6,51.8,229.0
OilGas,32.0,50.0,99.9,29.5,48.0,337.0
OilGas,30.0,54.0,99.9,26.6,51.8,435.0
OilGas,32.0,48.0,99.8,29.5,48.0,278.0
OilGas,24.0,54.0,99.8,26.6,51.8,364.0
OilGas,24.0,46.0,99.8,25.5,49.5,391.0
OilGas,32.0,52.0,99.8,29.5,48.0,473.0
OilGas,28.0,44.0,99.8,29.5,48.0,424.0
OilGas,22.0,50.0,99.8,25.5,49.5,392.0
OilGas,32.0,46.0,99.8,29.5,48.0,337.0
OilGas,26.0,44.0,99.8,25.5,49.5,554.0
OilGas,22.0,52.0,99.8,25.5,49.5,465.0
OilGas,30.0,44.0,99.8,29.5,48.0,390.0
OilGas,28.0,56.0,99.8,26.6,51.8,443.0
OilGas,22.0,48.0,99.8,25.5,49.5,418.0
OilGas,26.0,56.0,99.8,26.6,51.8,424.0
OilGas,32.0,54.0,99.7,27.8,49.8,618.0
OilGas,30.0,56.0,99.7,26.6,51.8,558.0
OilGas,22.0,54.0,99.7,26.6,51.8,558.0
OilGas,24.0,56.0,99.7,26.6,51.8,512.0
OilGas,24.0,44.0,99.7,25.5,49.5,580.0
OilGas,22.0,46.0,99.7,25.5,49.5,528.0
OilGas,32.0,44.0,99.7,29.5,48.0,473.0
OilGas,34.0,50.0,99.7,29.5,48.0,535.0
OilGas,34.0,48.0,99.7,29.5,48.0,500.0
OilGas,34.0,52.0,99.5,29.5,48.0,627.0
OilGas,28.0,42.0,99.4,29.5,48.0,608.0
OilGas,34.0,46.0,99.3,29.5,48.0,535.0
OilGas,68.0,-152.0,99.3,69.8,-149.5,224.0
OilGas,-24.0,-42.0,99.3,-25.5,-43.5,225.0
OilGas,62.0,0.0,99.3,60.9,3.7,232.0
OilGas,60.0,0.0,99.3,60.9,3.7,226.0
OilGas,20.0,-94.0,99.3,19.8,-91.8,231.0
OilGas,46.0,122.0,99.3,46.6,124.9,233.0
OilGas,32.0,-100.0,99.3,31.5,-102.5,243.0
OilGas,22.0,-92.0,99.3,19.8,-91.8,246.0
OilGas,72.0,-150.0,99.3,69.8,-149.5,245.0
OilGas,68.0,-146.0,99.2,69.8,-149.5,244.0
OilGas,70.0,-156.0,99.2,69.8,-149.5,249.0
OilGas,46.0,128.0,99.2,46.6,124.9,247.0
OilGas,72.0,-148.0,99.2,69.8,-149.5,251.0
OilGas,30.0,42.0,99.2,29.5,48.0,582.0
OilGas,62.0,8.0,99.2,60.9,3.7,259.0
OilGas,-26.0,-46.0,99.2,-25.5,-43.5,256.0
OilGas,44.0,52.0,99.2,46.3,51.5,259.0
OilGas,60.0,8.0,99.2,60.9,3.7,256.0
OilGas,72.0,-152.0,99.2,69.8,-149.5,261.0
OilGas,62.0,72.0,99.2,61.1,76.7,268.0
OilGas,48.0,54.0,99.2,46.3,51.5,267.0
OilGas,48.0,122.0,99.2,46.6,124.9,268.0
OilGas,46.0,48.0,99.1,46.3,51.5,272.0
OilGas,72.0,-146.0,99.1,69.8,-149.5,276.0
OilGas,68.0,-154.0,99.1,69.8,-149.5,269.0
OilGas,18.0,-90.0,99.1,19.8,-91.8,276.0
OilGas,20.0,50.0,99.1,25.5,49.5,614.0
OilGas,48.0,128.0,99.1,46.6,124.9,281.0
OilGas,44.0,50.0,99.1,46.3,51.5,281.0
OilGas,34.0,-102.0,99.1,31.5,-102.5,282.0
OilGas,-28.0,-44.0,99.1,-25.5,-43.5,282.0
OilGas,70.0,-142.0,99.1,69.8,-149.5,287.0
OilGas,30.0,-100.0,99.1,31.5,-102.5,291.0
OilGas,32.0,56.0,99.1,26.6,51.8,725.0
OilGas,60.0,72.0,99.0,61.1,76.7,284.0
OilGas,72.0,-154.0,99.0,69.8,-149.5,294.0
OilGas,62.0,82.0,99.0,61.1,76.7,298.0
OilGas,44.0,124.0,99.0,46.6,124.9,298.0
OilGas,26.0,42.0,99.0,29.5,48.0,707.0
OilGas,44.0,126.0,99.0,46.6,124.9,302.0
OilGas,-24.0,-46.0,99.0,-25.5,-43.5,303.0
OilGas,68.0,-144.0,99.0,69.8,-149.5,297.0
OilGas,22.0,-90.0,99.0,19.8,-91.8,308.0
OilGas,18.0,-94.0,99.0,19.8,-91.8,306.0
OilGas,28.0,58.0,99.0,26.6,51.8,632.0
OilGas,72.0,-144.0,99.0,69.8,-149.5,316.0
OilGas,34.0,-104.0,99.0,31.5,-102.5,311.0
OilGas,-28.0,-42.0,98.9,-25.5,-43.5,315.0
OilGas,60.0,82.0,98.9,61.1,76.7,314.0
OilGas,62.0,-2.0,98.9,60.9,3.7,327.0
OilGas,48.0,48.0,98.9,46.3,51.5,325.0
OilGas,58.0,4.0,98.9,60.9,3.7,323.0
OilGas,44.0,54.0,98.9,46.3,51.5,322.0
OilGas,70.0,-158.0,98.9,69.8,-149.5,325.0
OilGas,64.0,76.0,98.9,61.1,76.7,324.0
OilGas,22.0,-94.0,98.9,19.8,-91.8,335.0
OilGas,64.0,78.0,98.9,61.1,76.7,329.0
OilGas,72.0,-156.0,98.9,69.8,-149.5,340.0
OilGas,60.0,-2.0,98.9,60.9,3.7,328.0
OilGas,26.0,58.0,98.8,26.6,51.8,622.0
OilGas,32.0,-106.0,98.8,31.5,-102.5,336.0
OilGas,20.0,52.0,98.8,25.5,49.5,663.0
OilGas,68.0,-156.0,98.8,69.8,-149.5,328.0
OilGas,58.0,2.0,98.8,60.9,3.7,336.0
OilGas,64.0,4.0,98.8,60.9,3.7,345.0
OilGas,58.0,76.0,98.8,61.1,76.7,347.0
OilGas,64.0,74.0,98.8,61.1,76.7,351.0
OilGas,46.0,56.0,98.8,46.3,51.5,348.0
OilGas,58.0,6.0,98.8,60.9,3.7,348.0
OilGas,20.0,48.0,98.8,25.5,49.5,631.0
OilGas,62.0,10.0,98.8,60.9,3.7,356.0
OilGas,58.0,78.0,98.8,61.1,76.7,352.0
OilGas,-26.0,-40.0,98.7,-25.5,-43.5,355.0
OilGas,64.0,2.0,98.7,60.9,3.7,356.0
OilGas,72.0,-142.0,98.7,69.8,-149.5,366.0
OilGas,64.0,80.0,98.7,61.1,76.7,364.0
OilGas,34.0,-100.0,98.7,31.5,-102.5,363.0
OilGas,70.0,-140.0,98.7,69.8,-149.5,363.0
OilGas,64.0,6.0,98.7,60.9,3.7,364.0
OilGas,62.0,70.0,98.7,61.1,76.7,369.0
OilGas,60.0,10.0,98.7,60.9,3.7,360.0
OilGas,44.0,122.0,98.7,46.6,124.9,367.0
OilGas,-28.0,-46.0,98.7,-25.5,-43.5,373.0
OilGas,68.0,-142.0,98.7,69.8,-149.5,360.0
OilGas,30.0,-106.0,98.6,31.5,-102.5,374.0
OilGas,44.0,48.0,98.6,46.3,51.5,375.0
ZnPb,50.0,-112.0,99.4,47.93,-112.32,231.0
ZnPb,46.0,-106.0,99.4,47.16,-109.23,279.0
ZnPb,38.0,-102.0,99.3,38.13,-104.79,245.0
ZnPb,40.0,-102.0,99.3,40.02,-105.23,275.0
ZnPb,36.0,-122.0,99.2,37.6,-120.32,232.0
ZnPb,42.0,-102.0,99.2,42.33,-104.7,226.0
ZnPb,38.0,-100.0,99.1,35.23,-101.87,350.0
ZnPb,52.0,-114.0,99.1,50.47,-116.3,234.0
ZnPb,40.0,-100.0,99.1,38.74,-104.91,445.0
ZnPb,38.0,-98.0,99.0,37.04,-94.95,289.0
ZnPb,38.0,-124.0,99.0,38.97,-121.25,263.0
ZnPb,52.0,-112.0,99.0,50.47,-116.3,344.0
ZnPb,40.0,-96.0,99.0,41.11,-93.17,269.0
ZnPb,40.0,-98.0,98.9,37.57,-94.45,409.0
ZnPb,36.0,-98.0,98.9,37.01,-94.96,294.0
ZnPb,42.0,-100.0,98.9,44.07,-103.57,370.0
ZnPb,34.0,-122.0,98.9,33.83,-118.39,334.0
ZnPb,52.0,-122.0,98.9,51.88,-118.57,235.0
ZnPb,46.0,-126.0,98.8,46.34,-122.17,297.0
ZnPb,52.0,-110.0,98.8,48.26,-109.31,419.0
ZnPb,36.0,-124.0,98.8,37.91,-120.73,360.0
ZnPb,42.0,-98.0,98.8,41.11,-93.17,414.0
ZnPb,50.0,-106.0,98.8,47.91,-108.5,295.0
ZnPb,42.0,-96.0,98.7,41.26,-93.1,255.0
ZnPb,48.0,-104.0,98.7,47.91,-108.5,335.0
ZnPb,34.0,-90.0,98.7,36.06,-91.16,252.0
ZnPb,30.0,-118.0,98.7,32.6,-116.77,312.0
ZnPb,52.0,-124.0,98.6,49.57,-125.59,292.0
ZnPb,40.0,-126.0,98.6,41.1,-123.74,227.0
ZnPb,34.0,-98.0,98.6,34.18,-94.2,350.0
ZnPb,46.0,-102.0,98.6,44.11,-103.58,244.0
ZnPb,44.0,-100.0,98.6,44.07,-103.57,285.0
ZnPb,52.0,-108.0,98.6,48.26,-109.31,426.0
ZnPb,54.0,-116.0,98.5,51.88,-118.57,292.0
ZnPb,54.0,-118.0,98.5,51.88,-118.57,239.0
ZnPb,38.0,-126.0,98.5,41.1,-123.74,395.0
ZnPb,54.0,-120.0,98.4,51.88,-118.57,255.0
ZnPb,54.0,-114.0,98.4,51.88,-118.57,387.0
ZnPb,52.0,-126.0,98.4,49.57,-125.59,272.0
ZnPb,44.0,-98.0,98.3,44.07,-103.57,445.0
ZnPb,44.0,-94.0,98.3,42.72,-91.06,277.0
ZnPb,28.0,-116.0,98.3,27.28,-112.3,373.0
ZnPb,32.0,-122.0,98.3,33.39,-118.41,370.0
ZnPb,34.0,-124.0,98.3,35.21,-118.63,509.0
ZnPb,44.0,-96.0,98.2,41.26,-93.1,386.0
ZnPb,50.0,-104.0,98.2,47.91,-108.5,402.0
ZnPb,48.0,-128.0,98.2,49.57,-125.59,248.0
ZnPb,54.0,-122.0,98.2,55.0,-125.0,223.0
ZnPb,32.0,-100.0,98.2,30.96,-102.66,277.0
ZnPb,46.0,-128.0,98.2,49.57,-125.59,436.0
ZnPb,54.0,-112.0,98.1,50.47,-116.3,489.0
ZnPb,48.0,-102.0,98.1,44.11,-103.58,449.0
ZnPb,52.0,-106.0,98.1,54.72,-101.71,415.0
ZnPb,44.0,-128.0,98.0,42.75,-124.13,342.0
ZnPb,30.0,-120.0,98.0,33.39,-118.41,406.0
ZnPb,32.0,-92.0,98.0,34.18,-94.2,317.0
ZnPb,46.0,-100.0,97.9,44.11,-103.58,351.0
ZnPb,32.0,-94.0,97.9,34.18,-94.2,243.0
ZnPb,36.0,-126.0,97.9,38.1,-120.85,513.0
ZnPb,42.0,-128.0,97.9,42.75,-124.13,329.0
ZnPb,32.0,-90.0,97.9,33.36,-85.84,418.0
ZnPb,32.0,-96.0,97.9,34.18,-94.2,295.0
ZnPb,32.0,-98.0,97.8,34.18,-94.2,429.0
ZnPb,54.0,-110.0,97.8,54.72,-101.71,543.0
ZnPb,52.0,-128.0,97.8,49.57,-125.59,319.0
ZnPb,44.0,-86.0,97.8,46.52,-87.76,312.0
ZnPb,40.0,-128.0,97.7,41.1,-123.74,380.0
ZnPb,58.0,-146.0,97.7,59.96,-147.99,246.0
ZnPb,32.0,-88.0,97.7,33.36,-85.84,252.0
ZnPb,58.0,-144.0,97.6,60.0,-147.86,313.0
ZnPb,28.0,-118.0,97.6,31.55,-115.1,484.0
ZnPb,58.0,-142.0,97.6,59.8,-138.71,275.0
ZnPb,46.0,-98.0,97.5,44.11,-103.58,486.0
ZnPb,54.0,-128.0,97.5,55.0,-125.0,223.0
ZnPb,62.0,-136.0,97.4,64.25,-134.25,265.0
ZnPb,30.0,-100.0,97.4,30.96,-102.66,276.0
ZnPb,54.0,-108.0,97.4,54.72,-101.71,415.0
ZnPb,50.0,-102.0,97.3,47.91,-108.5,528.0
ZnPb,44.0,-84.0,97.3,41.04,-85.21,344.0
ZnPb,52.0,-104.0,97.3,54.72,-101.71,338.0
